user,item
1356,11521
11305,12672
9166,7215
2728,2976
14165,2471
4950,6933
9173,809
3789,335
2067,2613
3901,11135
3721,13103
9158,3891
15411,12762
5329,10305
13536,5096
12092,2393
14559,8729
4555,13008
7135,8198
13278,6496
1541,9953
1596,8368
6116,10259
5704,225
1368,13559
1270,1181
11840,883
11262,10522
3956,9600
15569,9161
8722,9968
4875,3796
4105,7447
8026,12028
11759,2543
9019,2939
11052,11698
9615,3207
15437,13396
2853,4146
9437,6179
666,3687
2516,1849
10406,2662
1654,9425
836,11588
12846,10058
2105,8499
7459,9289
3902,13066
11537,13607
6330,6631
9612,4254
7261,53
263,8740
183,10235
7748,543
11881,4035
8203,11950
3295,303
1093,11444
6290,6036
10317,3885
15534,11543
4777,12175
8961,220
5863,10757
6760,10011
1272,12940
10423,11248
7538,5765
9278,4443
15745,10119
8145,811
8124,802
8722,10082
5336,10887
6001,3218
1998,82
3593,13310
5549,4837
5660,7842
11575,7409
5458,5860
267,7206
5724,11175
1349,7426
7997,12925
1589,5803
2233,3166
3704,11779
170,13520
1209,8022
1521,115
877,282
9921,5358
7564,8735
567,1799
2759,215
12423,5804
1890,5884
13416,3457
6512,1984
13463,4357
269,8132
5925,5547
10177,11779
4076,7852
4058,12879
7247,8660
11284,1412
6160,1982
3694,6347
12803,3047
14743,11424
15481,6878
8960,4189
1676,10336
7242,8487
4055,4452
11789,9381
12117,7175
1084,830
12387,11229
2330,11662
11396,11209
3997,1118
1519,9746
4703,4054
4155,4688
6181,9272
9718,12730
4639,12781
10926,7640
15536,11793
1013,9712
5475,9860
12786,1712
6029,3933
5461,5895
11466,892
2044,12826
7176,8839
11102,11464
4930,6667
3209,2423
5415,702
1327,5250
15721,9902
6834,549
3316,4628
4879,2905
4801,2726
3171,5896
375,6052
10755,7779
13513,9957
6704,12598
5197,9669
80,2225
13643,7523
7429,11567
5167,1434
1604,10211
4579,1941
13631,11652
11384,5860
604,299
1561,13164
351,12800
3287,13099
2710,10137
12182,11509
11280,8554
11251,10528
9732,11545
12065,6793
12986,9553
301,13141
1081,7660
9537,10553
7458,2880
5760,873
8662,4615
10581,9483
618,1458
5104,1807
14522,7268
4327,12940
11804,8884
12226,6849
1995,7514
2185,5212
9323,5161
14882,7156
1589,11405
144,11581
5475,1600
13527,10134
10217,2799
4114,4561
2198,2936
13070,10052
360,13141
1100,4589
12532,2892
12147,11305
11968,12952
5180,10480
12020,12666
9011,9135
4917,11756
877,9045
6098,9904
522,2922
4440,9217
2920,11864
7339,4751
7575,2911
857,5012
5728,7926
14660,11926
5490,7258
10952,11496
11262,2042
4283,12750
2900,7870
1845,5719
7343,13293
5462,9086
1170,2365
13976,13341
4265,2995
8861,8365
3278,8621
12522,4620
1372,2474
12501,7453
8874,6494
7374,7220
8062,7927
1672,9319
11592,12790
2353,6644
11500,9713
13922,5850
10942,8538
13540,12867
1040,4003
7742,2814
1727,13103
337,7196
10564,1063
9388,11470
10731,12941
11655,10031
5279,7306
5473,645
2009,10601
52,8372
669,11608
599,5026
2327,12764
3834,12507
2458,4763
1272,4464
8176,1563
12991,5637
1158,1453
3209,5073
2766,5996
8989,13300
3551,3111
12621,3934
3462,12922
15953,7108
5237,4417
8923,4666
4192,5584
11386,6182
11635,8
1207,10694
957,2021
4370,5772
7698,6494
8743,7434
15017,4620
4196,4720
2770,426
11695,13475
15028,10901
3673,2125
6710,468
6857,244
10771,7489
8134,5962
7258,6034
6506,10256
10564,11250
8996,2896
2125,12965
783,2912
11974,12855
10548,2980
12672,930
5475,3199
8001,3729
7605,5110
9721,5008
12497,7850
3779,3546
4328,9443
9023,7125
5443,7428
9874,1870
7253,306
15846,11432
4671,13313
2682,9671
13579,3011
6166,5432
10196,13223
2896,7146
1903,13737
6859,7502
6798,2897
13856,9016
14889,1843
13570,11728
6612,557
9015,7986
2997,377
1975,12809
92,6266
2000,5139
1967,3572
10683,11812
9003,11562
1759,5302
2578,8704
14466,7753
3076,6214
10369,3383
10973,7992
6851,726
8623,497
1071,6258
5233,581
2400,2601
5072,7121
3485,10174
10663,11432
3583,7261
9173,7238
8195,645
1744,661
11330,124
536,9878
3308,4816
2838,11007
2353,7299
10377,230
529,9430
8541,657
2456,4887
8972,10044
8626,13046
1999,3628
8426,343
7575,12169
6984,9720
295,2322
1317,4900
3209,10237
7464,11187
2643,11464
12268,10122
15700,10626
6885,8549
14847,12041
11307,9899
6197,4747
171,439
3743,3050
375,4054
4103,5761
803,12763
7824,11514
4887,3991
13758,11436
2107,10173
720,3208
3687,11153
14973,1842
1301,11644
8266,6104
6869,2952
1297,7794
14687,1544
12280,1853
6478,4001
8746,2574
11605,4890
16,3297
3651,7302
8447,9886
14024,12882
12248,9877
9375,7385
10081,11315
7252,8235
591,10345
7381,1828
910,245
5087,2284
1204,5045
12741,6844
6567,2285
2449,10821
4686,7549
2765,5852
5197,7764
1314,8532
7311,12728
4054,6072
12184,7274
9555,3457
8989,8626
2234,58
3116,3185
1463,10233
11888,12877
11347,9114
1967,10638
870,8394
485,7087
12212,11035
6911,9941
5114,8835
7236,4569
1003,410
9907,10062
15448,5799
6524,8728
2792,7041
1286,1653
7759,502
1404,9823
11849,7286
1317,7919
7772,426
3295,308
2853,667
12847,1636
2678,6211
10663,12959
12758,3189
666,426
1903,11946
4351,10403
11636,12404
4433,12928
9793,11385
11853,2236
1827,2433
1826,1114
10955,9798
9416,8452
2519,3546
2799,3068
7302,5124
155,1205
11888,2297
13255,7820
1533,11735
6772,11585
552,11071
7970,11558
3995,12855
7518,6877
9766,5315
3423,5836
405,5896
5982,3769
7155,9243
7665,7517
7215,4572
7534,13297
3498,9475
7747,7388
4275,6950
2227,2270
2280,3405
876,10246
10807,2604
2870,5921
624,12934
4298,10955
13386,7946
4698,10258
5500,2168
3723,886
463,6270
1609,10135
7830,4790
2339,6466
9663,1722
14895,9963
10898,5121
10707,10180
10883,8054
12249,12794
14880,4077
9035,6324
11109,8734
1967,6339
621,13548
15077,12691
12558,4733
4704,157
1529,2431
11845,12084
11875,3524
1443,102
6381,5921
14466,1774
2380,7327
10035,1828
1951,3218
9892,2145
1712,8860
4949,10325
15482,3819
1089,11563
3558,6395
9885,8659
2715,6603
4512,1662
1728,7156
8106,1511
7808,9373
4885,592
7997,4700
265,6270
4922,9946
10840,1436
2312,566
2898,1746
8393,9662
1022,8673
9091,6306
3002,7101
3668,12742
5823,11798
11310,2276
1085,8582
10296,1346
5315,7638
10616,10972
10562,8924
12868,7050
3278,2994
174,9964
475,1035
8345,4489
1366,9191
1381,7818
14150,9592
9766,13404
4748,2994
6329,5169
14286,1687
7325,223
11980,13135
11159,5848
1188,7458
14025,13130
3116,10566
9766,5078
3649,1280
4504,1823
5478,9893
1508,394
1301,9316
1636,11529
7415,10932
6144,13452
11786,6481
12896,4367
14114,12875
10699,4570
285,12812
15186,12720
1283,1735
34,4773
12362,9998
4995,3362
9308,2014
13269,12659
250,1645
1206,8622
8400,10940
929,7410
10979,2084
3494,3043
2909,7732
2225,10871
3843,5260
3198,4554
6554,1115
5544,1553
4658,119
10594,12437
3588,2560
2345,8563
3224,4666
13359,7894
10325,1491
1227,12726
14609,10840
7419,8504
1712,1642
4977,13077
9617,8487
631,11609
9790,12707
10616,7754
102,5377
1115,428
1979,1436
12952,11230
5349,12877
10879,11034
9093,4352
4917,11151
3080,3719
539,13018
819,11951
1962,1245
7126,2386
1255,7261
9647,4184
1765,13430
1666,13993
2050,7312
3634,10038
7830,13053
673,10082
3741,4438
611,1794
3504,12118
972,4563
15393,5948
8266,8369
3224,12855
1109,5281
1631,2746
8253,7163
10972,9355
843,2002
13511,1553
2177,5293
6468,501
14407,12764
3549,4448
6449,4792
5494,9422
11244,12916
2167,10162
319,10190
2320,11403
14679,3361
3848,5880
5042,1965
587,5797
34,3528
2088,8425
653,4636
12979,8446
4394,3089
11970,12844
8312,13106
3203,4936
6300,5836
6327,13678
10945,6013
14968,3036
2521,11635
14117,4917
9053,7870
11128,686
11076,12803
14233,10960
200,5959
1798,7653
4048,3306
2075,9712
12475,11362
3646,13686
3712,3080
10967,3251
2395,1555
7524,12108
8020,2004
11562,6389
6360,9115
10805,8660
9558,13709
8576,6014
10743,12679
12061,5906
12169,11172
13206,2273
11004,8788
12272,3490
5992,7453
4626,2561
12174,12533
5628,12496
4298,2045
1414,6581
4433,8901
6846,1727
7545,6975
2870,565
12564,11092
12235,1212
910,5317
7204,10202
3803,819
12270,11083
8711,7164
6205,4624
671,6978
3549,11608
1301,11903
14441,3370
2811,3518
554,825
1515,12975
15493,2996
2850,4596
602,11636
12144,12026
44,7664
11262,3209
5020,10491
1917,4566
8881,11075
14214,9008
11545,1334
10963,12957
9659,1175
11522,3657
2884,2137
14456,4135
6605,4536
12813,8320
877,2406
8237,8587
2317,4795
9740,1077
4210,5835
2137,8547
14291,8147
5458,982
10359,11674
7529,11190
8978,1543
510,398
9165,10606
6402,10404
7164,2886
14733,6137
5776,7166
8132,462
1725,2564
2387,7864
5342,13134
1403,7173
910,1524
2049,12746
10657,4715
14761,3302
13594,10706
12365,8925
13167,3200
3592,11543
7941,2159
6359,10790
10343,10658
6525,3478
13635,5756
11801,10381
33,5417
6133,13454
3300,8067
2345,5971
11908,6580
10011,6642
11484,1860
1939,5968
9726,110
8421,5281
11586,3573
12031,7146
379,5257
12497,1580
2163,12953
10680,13129
475,2286
1666,4673
9882,12754
13457,10307
8740,8228
12102,3789
1609,8805
10003,6984
6453,9192
2132,2769
3763,13973
7342,1998
5190,13361
3333,12690
15039,11644
2512,2921
14835,4624
1177,1790
2058,341
1419,1675
8487,10252
3549,62
6594,802
10339,10957
2799,2280
232,3191
3076,2134
10321,12053
9501,3183
1487,8680
10725,173
1078,11721
12446,12757
6676,6633
2478,3121
2596,2153
1999,12865
13088,10403
270,6036
12269,172
3024,5736
12243,11611
4070,10994
12403,1056
14941,3284
15546,5507
1861,7170
4917,10131
3991,11525
8261,8997
7174,9947
4740,10563
14512,1554
295,4933
1358,7153
6451,8253
551,3271
239,10196
8666,5095
9877,1905
6360,11833
7997,10872
9375,7792
12795,5766
9942,7679
12907,5547
8620,7174
890,11976
14909,13442
6347,8977
310,3330
5450,3221
6269,13756
10491,1511
6403,10156
14830,11223
2144,216
8838,9630
9197,2892
6175,7900
4214,6018
1003,7297
1536,4939
7920,7585
11186,12707
2984,5203
9323,5826
10149,8540
15645,13508
1160,3173
1791,1173
7399,3196
10388,2948
13063,4478
11321,9135
11895,12159
4070,9879
4991,5352
10879,6064
1283,6128
8949,6160
9599,5676
786,553
161,7207
4762,12567
10540,6200
133,5786
1870,3049
3647,7297
3330,4353
13579,8062
2644,6012
2,9893
812,7092
7517,7331
1999,6967
12897,4629
13248,11672
10322,6813
1942,3031
10969,3608
13190,12513
1070,3932
8408,12261
2976,335
4054,10306
13232,10751
3900,4883
7014,10871
2622,9414
11566,13015
3924,8485
5165,2881
15231,8193
5206,5331
1317,7471
7409,10573
81,12764
11853,2891
9002,5805
15165,5995
7342,9263
6487,4611
10122,7179
3448,6241
11533,13455
12213,1126
1900,5165
4343,8604
393,8595
502,2901
4546,1637
953,10843
4713,13503
3173,7065
13620,10387
3417,4532
9421,12184
3291,7384
4678,1621
8906,7370
7059,10623
4813,567
3122,11707
1179,7261
1444,12468
4975,10751
12688,6647
6268,7635
10616,376
1001,3139
10594,1323
5731,11672
14046,12484
10411,4499
5107,7191
12939,9054
9961,1106
4864,5803
5474,9508
9406,11527
6667,1114
15469,4577
9968,8592
4836,1575
15949,7923
14649,12910
5381,7461
11931,2880
83,11643
1075,10032
4578,11419
7738,4501
5446,8884
527,9918
3224,4508
12266,11849
10595,11033
11140,13252
7639,2353
9945,12508
6199,12792
13290,10245
2435,32
1473,8818
3419,4015
10341,8319
2317,10360
918,11727
1797,11794
11907,12934
3916,5928
870,13061
4571,6097
7902,5654
7401,8054
748,537
6889,11622
4836,2151
7259,13444
994,4852
6372,11005
2338,10761
4324,2174
9961,5864
937,8157
10833,3803
2459,8565
3464,5852
3362,8897
11545,8834
1798,10206
11743,4684
6723,2318
4397,4673
2175,9999
701,39
7193,741
311,5993
6903,1685
1107,12158
1494,3510
371,10859
1930,12757
9550,1495
2711,13816
1183,1474
3383,11430
14959,12802
5921,3275
10890,12039
1107,3734
9869,11878
7166,8508
11976,11265
12944,1421
9199,12959
4188,12846
1865,7723
2112,9903
9941,6040
7295,3891
440,7647
10629,6141
695,12240
1978,8855
10530,2892
4603,6200
3615,12873
11304,4339
13907,10287
3894,6078
12415,6685
7660,9955
551,1030
4723,10622
4324,11372
9088,6052
10398,11659
6360,2787
9204,10082
1999,6005
2992,4285
3188,757
7257,12920
519,3763
15314,8692
7466,10613
8409,2676
694,11369
15860,11801
3299,6426
2197,3256
1338,2904
1117,9396
660,7228
10592,8180
5576,10826
1493,308
13465,6465
124,117
13301,8259
10840,1255
3595,9019
348,6222
14167,5935
4282,9836
4039,3584
7160,2521
2148,5317
507,6155
7573,13878
216,6007
7207,6972
4147,1529
6101,11361
2469,8331
10090,5086
475,12036
14326,4535
12804,10840
6050,7326
9989,4339
4332,7241
6569,10385
9662,2449
4176,10721
2611,9484
8145,3039
10306,11341
8463,10903
171,8473
2761,9009
6925,8112
1952,8860
9058,2716
9740,7628
2870,9301
631,11086
2081,8928
3502,7461
2102,9896
3255,5884
5156,10104
1142,540
7824,14081
1192,8515
9588,5246
12162,2050
10976,4720
10487,9366
5815,5757
5263,2274
8969,9499
2929,12286
11619,9448
3606,10790
9816,9302
1982,12736
3804,8753
1043,4077
12014,13563
23,1388
12883,5487
13381,10418
3507,735
1384,89
6291,1672
2097,1565
12731,2892
11262,379
12137,9266
15427,8062
15385,8577
131,10636
1424,9047
6149,5957
11543,4056
538,8382
985,8539
1302,11385
9033,3081
12237,385
6306,3170
15211,7556
2465,5134
13766,3623
6920,7095
3609,5861
5537,3249
1792,11068
3784,12184
216,9281
15410,2916
13149,1509
2105,2236
651,12040
14818,3756
1644,7581
4442,1427
8681,4391
9281,13808
1547,12870
3547,5902
5780,5873
1750,10729
14241,7758
221,5024
4757,1732
2234,13666
10882,1069
12721,4624
12030,8616
8412,2645
14357,12822
266,9264
6576,6599
13178,3066
5427,13037
11104,7065
3173,2126
10490,11297
52,9797
124,12764
7137,2493
7683,3028
7579,5747
12366,2733
379,11058
9130,5626
8117,9227
3848,3088
15364,4333
3117,4826
15634,12101
9410,12749
1777,822
2821,438
6869,9291
10082,2305
2625,10664
1098,3535
11927,12934
10628,4193
303,8577
726,8444
2160,4403
6399,11129
3528,5391
9613,565
5116,3895
7099,6051
7124,406
4823,7576
4650,2914
4553,5052
6,10129
11840,11140
3181,10009
325,47
9879,3080
9259,8671
4054,4454
12544,8711
3555,6756
10593,5191
353,12185
10670,13001
3983,6959
5830,8649
900,5938
647,5973
6012,7840
11519,14042
1452,4598
3957,13773
7165,5350
1729,7777
7976,229
4246,6493
3062,11830
6395,5975
8505,5615
12151,3535
1362,2898
2491,7446
631,7870
6054,8538
2951,4572
12778,462
10494,11658
78,11395
2187,5994
2168,10799
13240,11995
14301,13815
14695,8629
266,2963
8035,7352
7743,7853
4924,13401
12517,9861
2591,9535
3040,12853
2075,11988
10501,4325
266,3963
7331,5167
1317,7105
6599,7489
1948,13563
10413,4572
4338,9303
8229,8355
5897,9319
2236,12097
12008,7297
9785,7286
8142,7876
10035,4951
3881,7336
13731,13257
948,3659
1798,8788
13654,1626
12959,4563
3217,543
3104,308
1102,7340
3164,5910
4958,10078
5623,9290
2715,3846
15792,12303
4793,5796
207,7156
6577,371
10682,8451
8733,2519
15392,11664
12334,7770
13179,2341
11100,2602
711,11832
7270,9991
13743,10403
7565,7434
5473,8487
647,924
9367,6540
8805,11309
3376,7864
6747,4438
4251,8312
828,8084
11538,11825
3032,535
713,3625
10196,11339
6493,7434
1136,6774
15571,6109
15110,11895
4321,4475
7961,11234
3608,2366
9597,13921
5048,6271
8560,10967
7455,3058
4833,3366
6486,7396
14474,4550
8312,7085
3067,4414
9738,2884
7406,9743
2929,11102
257,7221
7214,12749
10877,4724
15495,13705
11573,2884
12653,6281
3257,11343
6341,12848
2214,6252
3311,6581
2112,8935
7850,8226
333,5844
3273,2131
102,2005
2664,5019
8620,9351
211,9758
5377,7416
4642,6250
6561,12364
10994,8755
2075,7105
12144,6550
6699,3377
8125,3131
504,11128
11158,6609
2458,3082
10264,6243
196,10173
6858,10969
6234,5083
1361,11296
6346,1824
4399,12750
9729,10230
1619,3578
2948,2757
5748,10345
3252,1792
9436,12580
9497,12928
269,12053
450,5310
3848,8540
666,11396
11708,779
2521,3537
3970,394
929,3362
4655,12767
9739,4478
7855,6399
11211,5811
3828,4194
7584,2067
3409,4146
13033,6981
10062,939
10827,844
3016,743
8791,9932
1114,10412
6874,11558
232,7375
2985,9078
4736,8082
5637,12294
9657,4875
2661,7576
8277,2936
8712,9380
3978,7837
8089,7196
7262,7670
5541,1500
3942,3065
69,9465
4116,11636
9375,7163
6603,8743
11984,11430
1226,12855
10267,12699
14215,5747
821,4939
1643,7468
4265,12764
2471,7168
1437,8041
6800,12716
7405,8910
4330,7269
12110,3671
263,150
2123,2522
10208,11915
10147,13256
4290,6372
10318,346
13335,3950
12151,4313
6739,8036
12562,1248
13714,5948
1953,10008
3082,8452
15379,2894
11489,5734
11255,1030
11068,870
10452,13503
9317,1992
4070,12364
15687,12869
3810,7125
4880,880
3795,4354
6777,2881
154,7483
3312,12762
3242,11843
2323,4047
13135,10530
2552,11575
8758,11489
6800,6675
7351,6601
3440,7404
8854,4613
3032,306
12014,4703
10175,3717
15846,5910
2472,5122
2261,10321
3217,9113
3249,9706
10400,12998
475,375
6496,7302
126,8484
4255,13359
5527,8857
1366,4501
9198,3063
5080,12084
13332,3117
8586,8900
5323,5961
1829,2051
4133,13484
4722,4770
231,10221
8193,5139
4014,13579
4705,12783
1206,9971
263,460
12133,12790
4428,4637
945,710
4643,7000
1570,12874
2655,6475
4584,11479
6058,9949
5251,4079
11149,11234
2062,1554
5753,10438
6063,11612
12068,7753
2920,1905
15919,8444
1711,13039
10060,10003
7240,9920
14664,11358
1537,5068
14620,2393
14262,6471
8398,4702
4961,13800
10405,1889
6624,9946
2068,11530
9328,3249
8662,7184
4032,11814
6372,9009
8404,11332
11976,1669
4058,5402
10101,4667
4791,4573
8530,12766
4488,4078
6397,7563
15209,7721
619,1171
9159,13233
1549,758
9771,12325
6978,11480
9829,12768
7511,7323
6580,8624
5088,7563
6865,7257
9380,6325
931,11583
1530,8315
1304,8860
4830,6148
13543,12595
12524,3748
10229,13381
3619,10419
15178,2234
9035,13146
1160,7372
5188,6174
12656,6607
10212,11750
3062,3008
9064,8561
13472,8788
1868,2884
13098,12105
4169,1671
7553,13217
5336,5975
4,1192
1728,11994
12962,4989
3205,11766
9875,2621
3656,6168
277,5948
10217,9837
4958,3860
10597,113
524,1971
15941,10944
2317,1786
8964,13081
587,7085
9029,9029
1523,11863
4062,2182
10168,8524
15477,5549
1260,9004
7277,12792
34,7627
5076,13956
2866,9833
8345,7124
707,8510
3795,3045
659,6521
2549,733
11748,10847
7523,9640
13604,3285
1928,4552
2644,4471
11374,1702
7217,12296
1435,5851
11993,5682
12526,3682
14580,12023
1967,10213
5245,660
11424,12965
12735,4523
1377,4596
8677,1700
2756,4629
15079,4549
9593,10031
537,1959
752,10322
4437,3688
8423,1626
5826,2984
11567,1888
8412,4971
7373,8860
8364,8349
4733,2916
10488,4959
12772,10612
6325,321
1038,7091
9991,1149
2026,5129
1106,12154
10999,11484
14573,5788
4153,10698
14645,6018
3495,5044
4235,10101
826,951
14189,1545
2293,8007
2046,12069
3621,5135
8946,4452
10008,2394
11404,13000
10829,6003
9839,13267
1331,945
7842,5881
15631,9935
9538,5768
10789,5841
1286,11360
2375,5934
4980,1905
7605,7105
708,9618
7292,11948
6086,5944
8154,11135
8412,4399
12991,6121
13195,5102
5549,12230
9465,3050
79,8754
2391,13252
1051,10584
8572,13273
8936,9181
1243,13848
9769,5124
11030,7112
8194,8037
6771,5259
10359,12018
4064,3030
15858,7206
4648,2974
13437,2366
232,4708
7181,3501
1666,4538
2826,8758
1752,12420
2928,8805
6071,6951
8899,7835
1448,9084
12719,10045
11454,4251
3997,11166
342,13266
14188,6121
11319,3019
6035,13068
8650,10216
9496,9886
8194,1463
11328,4231
9359,5873
14230,6429
10747,1484
9211,7092
10840,12766
10101,4719
3175,10252
7844,5280
11687,12574
287,3718
3437,6426
12606,6053
111,1528
3495,13579
5672,7203
2819,5805
1264,13889
5549,6503
9347,12660
384,11647
674,4310
4,4355
8160,1534
470,11954
13714,5835
5458,675
6139,8081
11168,9570
15957,11525
12501,8837
8431,3395
14131,11466
9665,12211
2156,6058
1669,51
7005,6681
6732,306
360,3882
9416,9901
12023,1894
5961,7730
50,1288
4317,6187
11229,7139
10307,10278
13353,8266
9019,8560
14626,13278
3784,3207
2023,967
11403,6060
9964,8399
1323,9902
3218,3904
7277,11938
1286,5359
8952,1781
2188,335
3819,9330
3062,8777
8871,13913
2549,10732
840,13105
2572,5852
2234,6173
9819,7497
5729,8860
3524,923
3332,10647
5400,9286
4156,1435
2831,2204
8874,641
617,13089
2129,3635
6360,1779
1290,7107
13324,6207
2231,12745
3126,4573
2587,8858
8342,11310
7888,12775
13292,1531
6878,1511
7549,25
3535,3537
2862,4634
9710,10125
10925,12648
729,6634
11901,7511
1228,4555
6171,4767
8436,8858
11608,6936
7655,3423
14965,4849
3058,3025
15770,9397
5543,3750
12923,8510
12427,12948
13724,7847
15023,10696
819,12320
757,4484
288,255
3868,11600
5271,5096
2811,3996
2441,4967
11884,14065
2853,332
6665,5771
12035,7246
1161,11202
5796,13441
11204,1752
757,3040
5557,6045
2323,13362
5904,11387
3198,743
3448,5267
8421,9818
11122,5075
7110,8690
3746,8483
1060,7278
7514,881
303,4854
3295,11967
9530,7197
2820,9597
924,3028
7916,11088
13967,13193
12491,7830
7674,4828
9318,2939
1515,4624
8902,7721
11477,9972
9043,5171
6187,13005
474,13227
5730,2492
3209,12897
1559,516
6284,10299
9903,10600
5381,10541
4524,3228
2386,92
13301,1575
7339,4369
14529,2730
10233,3033
9073,3765
9540,9016
1999,3880
10955,2600
1700,12591
9194,6866
4964,12794
11424,5971
12464,13128
1001,12938
80,3293
1713,10057
11034,3090
11442,5198
11906,5493
8978,10052
12638,2259
6022,7378
7728,426
155,4259
5875,13303
7398,1186
4948,12644
7337,8069
13377,1436
12727,8274
294,12789
