user,item
957,624
851,271
958,625
959,264
508,92
960,626
961,627
962,628
963,629
934,191
964,630
965,294
966,262
967,631
968,287
969,234
970,632
971,576
972,633
661,159
973,8
974,163
975,634
976,412
977,635
270,122
978,636
87,254
979,631
980,572
981,637
982,565
983,638
984,30
985,10
986,403
987,639
988,603
989,640
990,641
991,642
992,643
993,644
994,645
995,210
996,338
490,191
997,76
998,549
999,196
1000,646
333,634
277,495
1001,210
655,565
457,226
1002,190
1003,647
1004,150
1005,566
1006,648
457,412
1007,621
1008,272
1009,335
1010,514
1011,649
1012,62
1013,103
1014,127
1015,650
185,53
1016,242
1017,458
1018,483
1019,263
1020,651
1021,242
460,163
546,652
744,653
1022,85
1023,62
898,153
1024,321
352,145
1025,513
1026,377
1027,51
1028,654
1029,655
1030,656
546,458
1031,352
1032,253
1033,657
1034,22
1035,85
1036,298
1037,460
1038,277
1039,104
1040,335
1041,231
470,315
1042,377
1043,23
1044,368
1045,130
1046,658
1047,659
1048,660
1049,661
1050,319
523,662
1051,638
1052,254
1053,226
214,535
1054,321
749,433
1055,535
1056,183
1057,663
1058,8
1059,254
1060,664
1061,376
1062,665
1063,666
1064,667
1065,95
1066,668
1067,498
1068,669
1069,318
1070,670
1071,656
1072,671
1073,672
1074,52
688,76
1075,93
1076,673
1077,674
1078,266
1079,63
1080,212
1081,437
1082,347
1083,517
1084,675
1085,407
1086,138
1087,172
1088,496
1089,8
1090,76
1091,108
286,379
1092,84
1093,676
858,365
1094,677
1095,678
1096,679
1097,335
1098,72
1099,109
1100,680
1101,291
1102,554
1002,516
1103,337
1104,183
341,302
1105,667
1106,93
1107,458
1108,111
1109,136
1110,681
1111,433
1112,682
1113,347
554,683
1114,127
1115,245
1116,479
1117,673
1118,150
1119,159
930,282
1120,219
1121,684
1122,685
1123,560
317,686
1124,324
2,113
1125,687
1126,347
1127,159
1128,147
1129,347
1130,113
1131,100
1132,173
1133,600
584,87
1134,303
1135,41
1136,189
1137,249
1138,438
1139,688
1140,689
1141,690
1142,540
1143,433
1144,691
698,92
1145,692
693,413
1146,397
1147,122
1148,693
1149,694
1150,169
1151,223
1152,310
1153,695
1154,696
1155,646
1156,697
1157,590
1158,149
1159,181
1160,698
854,699
1161,460
1162,700
1163,346
1164,7
296,474
1165,92
1166,701
1167,110
1168,702
1169,703
387,8
1170,418
1171,704
1172,481
1173,705
1174,364
1175,337
1176,706
1177,477
1178,210
1179,403
1180,507
802,20
179,404
1181,707
1182,285
794,708
1183,79
1184,450
1185,469
1186,709
92,321
1187,710
1188,711
1189,712
1190,657
1191,713
1192,452
1193,218
1194,553
1195,714
1196,8
1197,715
1198,716
1199,717
1200,0
1201,620
1202,718
1203,431
1204,719
274,448
1205,673
1206,720
1207,218
1208,499
1209,566
1210,145
963,308
440,668
1211,92
1212,222
1213,170
1204,231
267,284
1214,291
1215,636
1216,65
1217,5
1218,94
1219,464
1220,344
1221,579
1222,501
1223,501
1224,535
1225,721
119,524
1226,25
1227,23
1228,115
1229,25
1230,638
1231,305
22,159
694,722
1232,291
1233,692
1234,186
1235,552
1236,551
1237,721
1238,426
1239,73
1240,552
1241,150
693,723
1242,177
1243,193
1244,653
1245,79
1246,51
440,204
1247,724
1248,725
1249,590
350,310
1250,28
1251,174
1170,381
1252,4
1253,726
1254,395
105,727
1255,318
1256,31
362,535
589,52
1257,728
757,496
1258,169
1259,80
1260,729
1261,404
1262,302
301,730
599,130
1263,156
1264,731
1265,210
547,277
1266,183
1267,182
1268,732
1269,183
840,733
1270,734
1271,347
1272,433
621,735
1273,223
1274,291
1275,677
457,656
1276,403
401,83
1277,83
1278,736
334,737
1279,209
1280,460
1281,738
1282,303
1283,419
1284,289
1285,228
1286,102
1287,739
1288,47
1289,412
1290,482
1291,253
1292,740
1293,741
1294,742
1295,173
1296,743
1297,744
1298,225
1299,63
1300,499
1301,96
16,383
416,287
1302,745
1303,91
253,63
631,746
1304,486
1305,747
631,448
1306,253
631,748
1307,110
1308,749
1309,745
217,318
1310,62
500,750
1311,389
1312,53
1313,191
568,751
631,380
438,173
1314,346
1315,752
1316,103
1072,301
797,196
1317,673
601,520
1318,482
1247,753
1319,190
1320,23
1321,754
1322,498
1323,607
1324,5
1325,755
1326,84
1327,377
1328,210
1329,756
1330,632
1331,33
1332,403
1333,757
1334,308
1335,701
945,178
658,154
1336,25
1337,508
1338,76
1339,83
1340,750
1341,758
1342,115
1343,759
1039,105
62,760
347,761
1344,93
596,176
1345,762
1346,244
1347,763
1348,394
1349,764
1350,567
1351,262
1352,765
1353,53
1354,574
87,465
621,653
1355,109
916,414
1356,262
1357,293
1358,125
23,766
1359,94
1360,333
1361,146
1362,745
1363,151
1364,602
160,104
551,378
1365,767
1263,661
1136,768
1366,239
1367,148
1368,320
1369,298
1370,155
70,235
1065,638
666,658
1371,208
1372,130
1373,469
1374,123
1375,23
1376,65
591,739
1377,769
1378,707
1379,195
1380,770
1381,89
1382,565
1383,344
1384,538
1385,34
1386,455
1387,771
1388,143
1389,82
1203,712
1390,704
1391,619
1392,29
1393,155
1394,5
1395,772
739,23
1396,358
1397,377
1398,773
1399,177
189,754
1400,650
1401,7
1402,378
104,8
1403,774
354,169
1404,775
1405,89
1406,154
190,675
1407,298
1408,722
1409,262
1281,396
1317,48
1410,776
1411,667
1412,442
527,777
1413,778
1414,179
1415,664
1416,51
1417,678
1418,303
903,173
1419,552
786,524
1420,180
1421,575
1422,779
1423,82
1424,274
1425,53
1426,464
1290,378
1427,636
1428,327
1429,655
965,780
1430,377
1431,781
1432,535
1227,281
1433,46
1434,782
599,183
1435,783
1436,53
1437,291
1438,374
1439,784
239,79
1440,515
1441,144
1442,454
1443,446
1444,565
1445,25
1446,306
1447,785
1448,76
1449,786
1450,787
1451,788
1452,124
1453,267
1454,2
1455,789
1456,734
1457,90
1451,513
1458,618
1459,539
1460,790
1461,415
1462,314
1463,138
1464,426
1465,791
1466,136
1467,25
1468,532
1469,38
1470,792
1471,103
1472,181
1473,793
1474,794
1475,795
1294,466
1476,796
1477,25
1478,224
463,289
546,686
1479,74
1360,375
897,513
1480,797
534,798
1481,656
1081,799
1482,181
1029,166
1483,761
1484,619
1485,800
1486,693
1487,352
1488,465
825,728
1191,720
1489,521
295,801
1490,254
504,74
1491,95
1492,285
1120,724
1493,802
1020,803
1494,150
1495,190
1496,786
1497,804
1498,395
1499,7
1020,179
1266,805
1500,806
1501,138
1502,807
1503,808
1504,404
162,14
1505,809
1506,647
1507,297
1003,376
1508,810
961,442
1509,298
23,145
1510,615
1511,811
1512,329
623,812
1513,109
1514,51
1515,775
1516,183
333,629
740,813
1517,504
1518,427
5,552
1519,34
1520,682
1521,115
845,627
1522,711
1523,470
1426,438
1524,85
1525,814
1526,815
1527,816
79,348
1394,23
880,115
1512,817
891,149
1334,216
1528,157
1529,179
1530,530
1531,818
78,819
1532,820
776,93
1533,821
1534,44
1535,801
1075,181
1536,223
1537,822
1538,385
1539,802
1540,823
1541,398
1542,223
1543,824
1544,496
1545,544
1546,814
1547,303
1548,306
1549,387
1550,825
1551,263
129,150
1552,535
1553,517
1554,415
1555,826
1556,113
1557,223
1558,150
1559,516
1030,254
1560,263
1561,554
1562,676
929,827
832,45
1563,183
1564,395
1565,508
1566,664
1567,274
460,342
1568,233
1569,828
1570,296
1249,182
1571,301
1572,150
1573,829
1574,306
1575,303
1576,262
1577,607
1578,51
1579,466
1580,278
1581,228
1582,374
1294,830
1583,16
1584,329
1585,516
1586,262
1587,179
1588,33
1589,831
1590,755
1591,4
1592,832
1593,28
1594,833
1595,834
757,820
1596,39
206,53
637,146
1597,81
1117,387
1598,835
1599,130
1600,764
1601,836
1602,837
1603,502
1604,348
1605,508
1606,838
1607,593
1608,685
757,552
1609,117
1610,121
1611,180
1612,403
1613,621
1614,554
1226,124
734,164
597,163
1615,839
1616,840
1617,841
1270,66
1618,842
1619,843
1620,712
1621,85
1622,844
1623,110
1624,377
1625,99
1626,344
1627,274
225,553
1628,92
263,141
1149,373
294,419
1629,317
1630,845
1631,580
1632,145
1633,228
1053,53
1634,707
1635,846
1636,272
554,825
1637,704
1638,374
858,314
1639,233
1318,847
627,16
1640,848
1641,317
1642,154
1643,849
1644,183
1645,850
1021,255
49,851
1646,852
1647,56
1648,462
1649,427
1650,113
802,254
1651,113
1652,853
1409,163
1653,303
1654,525
1655,566
1656,42
1657,5
1286,802
121,854
1658,322
35,585
1011,819
1659,173
1660,478
1661,308
1662,855
1123,378
1663,217
1664,218
1665,95
1666,181
1667,110
1582,95
1668,675
1669,553
1670,856
1671,25
1672,513
757,857
6,788
949,573
1673,677
1674,155
1039,76
1476,40
1155,433
1675,739
1676,275
1677,858
1678,438
1679,819
1680,695
1681,207
1682,775
442,780
1683,113
562,239
1684,473
1685,317
1686,344
1687,272
536,145
1688,284
1689,63
1690,80
1691,490
1692,78
1693,163
1294,159
1694,377
1695,38
1314,126
1696,257
1697,318
1698,296
1699,115
133,802
1420,859
1700,860
1701,861
1702,219
1703,514
1704,61
1705,216
1706,272
1707,159
1708,121
1709,820
1710,113
1711,433
1712,737
1713,190
183,236
1714,502
1715,42
1620,8
1716,814
1717,150
491,700
1718,474
1719,862
1720,403
1721,341
910,146
6,578
1722,352
1723,696
879,863
861,84
1724,864
1725,58
1726,51
1727,191
1317,481
1728,865
1729,109
1730,866
457,706
1731,867
1732,211
1733,262
203,839
1734,451
1735,760
1091,75
1736,868
1737,394
1738,109
1503,161
1739,793
1740,155
1741,262
1742,705
1743,481
1744,395
1745,8
1746,553
1747,869
1748,53
1749,870
1320,871
1750,872
789,341
1751,873
1752,481
1753,62
1754,779
737,544
1755,705
1756,76
1757,489
1758,584
1759,53
1760,123
1761,839
1762,874
1763,875
34,456
551,874
1764,163
1765,122
1766,302
1767,292
1720,279
1768,135
1688,826
1769,95
1770,8
4,89
1771,636
38,687
1705,809
1772,461
1773,186
1774,399
1775,603
1776,113
1777,732
1778,643
1428,860
1779,16
1780,811
1781,876
1782,172
1552,707
1444,374
603,435
1783,372
1784,484
1785,707
1786,145
1787,877
1318,721
1788,207
656,109
1789,303
1790,374
1791,273
1792,816
1793,257
1794,176
1795,90
631,878
1796,499
1797,879
844,150
1798,508
1799,880
1800,209
1801,219
1802,403
1803,155
1804,657
1805,295
1806,705
1807,433
1808,789
1809,364
1810,65
1811,561
1812,137
1813,496
1814,881
619,538
1815,341
1495,335
195,882
1816,334
1452,880
271,739
1817,622
1818,615
1794,433
1819,82
1820,883
1821,26
1822,318
1823,371
1824,884
1825,477
1826,844
1827,216
1828,656
1829,885
1830,780
1831,176
1832,115
1833,791
1834,388
1835,670
1836,561
1837,666
1838,542
1839,886
1573,277
1840,810
27,644
1841,629
1842,887
1635,180
32,295
903,552
1843,888
1844,7
1845,776
1846,776
1847,802
1848,4
1849,889
1850,890
1851,737
1852,415
1853,87
1854,729
523,808
1855,618
1856,891
1857,654
1858,892
1859,893
1860,0
1861,143
1862,486
828,889
1863,15
1864,894
1287,344
1001,287
1865,788
1866,750
1867,767
1868,156
1869,159
1707,183
1870,183
1179,308
1871,664
1872,764
1472,675
1873,26
1874,676
1875,895
621,666
1876,352
1877,896
414,433
1878,485
1879,897
1880,898
1881,96
1882,211
1883,211
1884,226
1885,899
1886,243
1336,578
1887,334
1888,554
1889,254
1890,82
1304,67
1689,33
1891,150
1892,900
1893,335
1894,338
1895,404
1896,223
1452,419
1897,89
1898,804
1899,181
1900,901
1901,110
1902,902
757,903
1903,216
1904,904
1905,62
1906,18
1907,8
1908,677
1909,511
1910,509
1911,686
945,884
1912,905
1913,743
1914,306
196,680
1915,251
1066,398
1916,298
1038,802
1917,69
1918,257
1919,95
1920,180
1587,426
1921,544
1922,71
1923,120
897,786
1924,225
1925,253
1244,906
1926,377
1927,649
1003,93
1928,262
1929,770
1930,907
1931,372
1049,302
305,404
87,262
1048,736
1932,761
1933,908
1934,909
1935,51
1936,627
1937,190
1938,169
1939,776
1940,244
1941,544
128,566
1204,910
1942,392
1943,911
1944,808
1945,641
929,252
1946,912
1947,185
608,188
1948,913
1949,57
1950,51
87,491
778,62
1951,413
929,796
1952,25
1953,914
1954,25
1955,915
1956,779
554,298
601,509
1957,657
176,871
1958,717
1959,452
1043,497
1960,113
1961,810
1962,916
1963,917
1964,264
1965,604
595,218
1966,291
1967,8
1968,918
1969,919
1188,920
1970,455
1971,339
1972,148
1973,365
1974,658
1975,427
1976,496
522,706
1977,705
1978,214
115,190
1856,921
1979,922
1980,239
1405,140
1981,7
1982,62
1983,923
1339,314
1984,363
1985,808
1986,110
1987,725
1988,924
173,573
1047,305
1989,782
1990,840
1991,925
876,159
1992,633
1993,788
1994,377
1524,926
1995,927
1996,488
1997,877
1998,510
942,745
1589,75
1999,520
2000,725
2001,928
296,566
2002,613
2003,929
2004,388
1597,243
2005,930
2006,331
2007,931
2008,83
2009,245
23,932
2010,455
2011,310
2012,577
2013,856
1030,933
122,51
2014,687
2015,302
2016,515
2017,934
2018,935
2019,331
1286,348
2020,738
2021,661
562,142
2022,664
2023,82
2024,686
2025,936
2026,290
2027,937
2028,701
2029,121
2030,113
2031,282
2032,262
2033,715
2034,497
2035,404
1958,938
2036,23
619,646
2037,159
1163,939
2038,788
2039,93
2040,940
2041,89
1589,84
2042,7
2043,275
2044,553
2045,292
2046,587
2047,83
1837,83
2048,707
1716,941
231,671
2049,827
2050,615
2051,208
2052,277
2053,223
2054,321
948,510
2055,274
2056,111
257,906
2057,345
2058,46
2059,177
2060,159
2061,308
2062,704
2063,131
2064,343
671,58
2065,109
2066,300
619,53
23,489
2067,942
2068,943
2069,415
2070,944
2071,404
2057,185
2072,582
2073,686
2074,413
828,458
969,564
2075,334
1935,4
2076,735
271,121
47,945
2077,25
2078,715
2079,163
1513,804
2080,463
2081,59
2082,83
802,112
2083,65
2084,548
2085,175
2086,287
1676,701
1289,79
287,7
1339,331
2087,85
2088,284
886,47
2089,294
2090,415
2091,701
38,946
2092,664
1716,665
2093,811
2094,453
1208,51
2095,23
2096,798
2097,896
1879,947
2098,204
2099,948
595,615
2100,379
1536,805
2101,871
115,324
842,56
2102,949
1997,331
2103,790
2104,758
2105,761
2106,276
2107,950
2108,759
2109,212
2110,308
2111,918
2112,291
2113,569
2114,26
929,37
1030,413
2115,51
929,951
2116,952
2117,953
2118,70
2119,954
2120,291
1998,711
2121,458
174,932
2122,187
554,622
66,133
2123,87
2124,955
2125,385
128,498
2126,16
2127,163
2128,730
101,956
2129,456
2130,266
2131,285
2132,623
1323,8
1174,643
549,93
2133,957
1054,335
2134,190
1449,383
2135,535
2136,352
684,48
1065,640
2137,393
77,281
590,426
2138,72
130,618
2139,460
2140,676
2141,305
2142,315
2143,403
1271,460
2144,958
1799,724
2145,659
257,959
2146,308
1286,43
2147,205
278,477
2148,497
2149,51
2150,294
2151,76
2152,960
2153,961
2154,962
1663,963
2155,934
2156,312
2157,464
616,23
2158,964
2159,965
2160,76
1356,670
2161,635
2162,241
2163,99
1286,308
2164,544
1289,262
2165,303
2166,897
1607,207
2167,426
2168,312
2169,485
746,238
2048,966
2170,397
2171,428
2172,244
4,967
1084,93
936,159
2173,165
2171,463
537,699
877,120
2174,968
2175,335
2176,517
2043,804
2177,164
2178,764
2179,147
610,498
2180,456
2181,377
2182,110
2183,855
1669,969
1164,420
2184,93
2185,970
2186,460
1669,262
2187,600
1171,16
1549,971
1925,897
1536,191
760,23
755,470
2188,335
2189,39
2190,115
2191,535
2192,1
2193,315
1150,409
2194,29
1021,417
2195,433
2196,331
2197,644
2198,394
2199,169
1048,180
550,675
1126,819
2200,23
2201,433
2202,972
1013,973
508,515
1684,974
2070,85
2203,377
2204,95
606,479
2205,155
2127,89
2206,700
1994,459
2207,94
2208,593
958,686
2209,16
387,234
2210,744
2211,975
2212,52
1557,788
1511,303
656,143
2213,719
333,308
2214,780
2215,624
2216,840
2217,459
366,145
2218,181
2219,262
2128,152
379,949
2220,110
1910,180
1597,509
2221,278
2222,636
1301,827
2223,51
2224,953
489,16
2225,454
2226,335
2227,957
2228,315
2229,223
1063,18
2230,379
2231,976
1237,527
2232,965
768,56
2233,906
2234,781
2235,977
2236,759
466,706
504,978
2237,129
1420,664
2238,979
2239,232
2230,83
1802,516
2240,980
2241,1
1051,848
2242,180
2243,906
2244,480
619,433
2245,183
2246,62
2247,173
2248,639
2249,579
2250,615
2251,499
2252,69
2253,234
1717,113
693,603
1953,143
2254,296
2255,981
2256,147
2257,99
1999,606
2258,411
2259,123
2260,232
2261,826
2262,404
2263,25
899,268
2264,531
2265,173
2266,556
2267,25
2268,269
2269,474
2270,199
2271,741
2272,982
2273,154
2274,96
2275,983
1999,180
2276,966
2277,306
2278,984
203,212
2279,459
819,939
2280,985
2281,7
2282,247
1414,814
2283,986
158,477
2284,679
837,809
2285,24
2286,839
1409,283
2287,364
2288,150
2289,346
2290,110
2291,327
70,109
2292,515
2293,586
2294,257
1958,987
2295,110
1283,433
2144,216
2296,634
1230,565
689,179
1950,4
2297,374
2298,799
2299,95
2300,546
2301,58
2302,80
279,754
1356,195
2303,68
2304,653
2305,169
2306,185
2307,706
2308,988
2309,310
1927,369
2310,748
1388,266
2311,139
1206,688
2312,791
1923,91
2313,688
2314,486
2315,74
2316,113
2317,56
353,989
2318,499
2319,990
852,704
831,498
559,781
1093,295
2320,882
2321,34
2322,8
2323,755
2324,656
2325,85
547,192
2326,543
2327,646
2328,63
2329,829
2330,379
2331,8
2332,139
2333,8
2334,226
2335,968
2336,460
1049,428
2337,225
2338,991
2339,388
2340,426
2341,433
2342,942
2343,632
2344,38
2345,871
2346,620
2347,109
2348,157
858,743
97,506
2349,89
2350,58
2351,169
2352,294
2353,87
2354,76
2355,992
2356,8
2357,338
634,8
1300,249
2041,654
2358,127
638,502
342,56
2359,993
1437,994
2360,343
2361,256
2362,244
271,130
2363,573
2364,951
2365,335
2366,7
2367,355
2368,343
10,404
2369,403
2370,82
2371,53
2372,403
2373,53
2374,617
2375,445
2376,215
2377,728
395,704
8,802
2378,103
2379,870
2380,215
1253,518
1045,210
2381,225
2382,42
231,159
2383,768
2384,152
2385,708
2386,62
1835,226
2387,464
2388,443
1573,603
1643,995
1627,556
2389,553
2390,996
2391,170
2392,522
2393,562
2394,310
2395,157
2396,163
2397,318
1995,636
520,997
2398,700
2399,406
2400,662
2401,124
2402,998
2403,643
2404,103
2405,191
2033,403
2406,999
2407,594
483,1000
2408,165
2409,731
27,933
2410,109
2411,377
2412,603
2413,1001
1554,85
231,53
257,34
2414,337
2415,903
2416,1002
2417,415
1106,159
2418,145
2419,1003
2420,223
2421,355
2422,437
315,659
2423,497
544,520
2424,664
2425,603
2426,389
2427,552
2428,1004
273,341
2429,87
2430,415
2431,298
757,298
2432,961
2433,374
2434,769
2435,295
2436,115
2437,84
2438,93
381,520
2439,711
2440,668
2441,150
1233,693
1556,433
2442,182
2443,552
2444,697
405,117
1515,922
2445,68
1999,565
321,202
2446,590
1550,95
2447,1005
1178,646
2448,798
2449,1006
2450,706
2451,1007
2452,75
2453,279
2454,451
2455,707
457,38
1190,450
2456,159
2457,170
2458,488
2459,628
1778,208
1514,59
2460,798
2461,933
1030,218
2462,783
2463,316
2464,812
2465,1008
