user,item
18474,14730
7921,4787
7248,15349
6355,11890
18682,4311
6202,14853
14370,9095
2756,14081
4073,3215
15969,16426
12634,4149
13293,5509
15701,7409
11461,16399
4243,14576
16216,3819
10330,13128
14289,15433
8793,7410
17498,1483
15467,1183
2256,16357
852,13247
7434,8819
2115,6636
18713,5263
784,10030
9563,9201
2395,218
1766,13134
18624,1989
13381,14251
7457,3769
11144,3558
20804,5919
15782,11595
3064,11771
19500,10686
5384,9292
2374,15809
20935,12337
3315,8013
2938,4145
7664,14652
10904,5664
10061,13027
19050,8099
4229,201
19338,8255
9652,8121
11051,555
60,15681
20362,12151
5870,3535
18584,5580
7121,2790
11676,10147
14248,15600
1366,15679
4298,205
154,275
4511,3682
1538,5416
16024,12715
3238,14366
3188,4014
5376,16452
13207,14821
11068,556
4851,10691
8155,3991
8572,13667
6187,6260
13359,12470
4748,13702
6502,316
22117,13644
2385,4412
19998,3795
2978,6560
15104,12443
8262,6215
20980,7696
19346,15069
14008,10739
5727,1361
18116,7104
20738,14129
16333,5780
20020,14820
20198,11997
11828,2104
2657,14776
18228,8646
3424,9663
1730,13313
1038,219
20489,2902
6914,2607
339,12842
11942,15381
6282,13602
11890,15665
1186,9447
5336,6613
10505,8875
16956,14510
9515,9061
3615,2626
3166,16441
11740,10189
10848,3219
3829,12583
11206,12538
15113,1147
18522,8310
18108,13470
16881,10329
18274,5824
7077,349
4977,10678
5362,10371
17748,10271
2832,16493
11209,13564
8393,9884
3003,13731
11,6455
6849,11161
2754,6221
6744,3574
8381,13680
9216,14347
18414,7706
17772,9108
10498,13167
11231,12225
9855,3996
10667,530
7913,6680
21276,7061
2091,8872
19558,10562
9077,13231
12154,12052
12193,6089
2174,7115
4176,4999
10004,4078
10072,2133
5506,11640
3103,13345
16249,15291
3629,11415
250,9793
7789,1105
3150,2215
7408,7519
19380,11332
4338,5622
13752,14072
10501,7203
8975,451
3910,191
10553,5356
22081,10125
1869,3560
1584,10640
12791,3484
3424,12838
18460,11994
14060,5010
20179,9990
17075,12389
1566,16042
17703,12706
11591,1960
4839,11010
11843,10388
7501,11250
6077,292
12357,9945
4100,14830
1874,9275
1695,1560
13534,6164
1582,13107
14205,961
12765,10072
3126,11357
14671,6229
3409,14433
225,415
14075,3559
12046,13141
9571,13149
10798,3536
18607,4403
5796,12297
12968,3549
16617,4111
14171,14284
13304,5375
15795,14281
2727,5316
15761,13877
4461,9859
753,14391
3153,11259
7179,514
14391,3389
14096,10210
13818,13112
4080,194
896,15760
19722,10952
6850,338
9756,14541
21787,15068
19653,12777
7709,12675
3544,8652
8740,10672
4739,2640
14419,9474
17318,8280
17611,15663
17415,15071
17570,8157
8701,15194
2049,10892
11831,10847
17599,4081
12291,6679
7660,3558
8242,14795
537,3492
17780,5364
2580,15832
4167,15958
18041,12628
16338,1278
22245,13741
4542,13425
4411,12647
4795,4485
20108,3911
106,15420
19022,14876
2043,13190
17242,1437
1904,9616
4629,3214
8540,7258
7662,3256
1488,14009
1928,12386
9914,15798
17866,12668
6366,2258
5888,12854
7832,1880
7676,13419
18231,3359
22151,7305
3382,15436
14377,12679
12233,15826
18407,16036
719,1537
22433,12894
11266,15915
4456,3767
1417,3437
8962,9663
11028,5450
13599,14968
386,11361
22295,11381
20515,2982
15168,6957
18283,14860
10559,7219
337,13880
14526,9051
10126,15736
3122,15383
15057,8900
659,7298
9222,16357
18034,3839
22407,14119
9291,5957
22508,10207
14926,6658
17010,3122
12082,15892
10436,3595
6159,14356
15246,16332
17062,11347
14154,946
8940,12608
12656,8457
19020,8616
9453,11901
3911,191
750,5278
15181,6733
7420,15190
21057,12325
19063,4153
751,8181
10079,3651
18114,5503
13665,13000
11849,16539
2842,12960
8756,2693
16268,5865
18558,9082
16343,1281
4089,10338
14730,15622
3226,210
9943,15744
555,11355
21892,14817
8559,1296
748,15002
20060,7301
9201,13697
2277,11729
2883,9602
11807,3735
7833,11569
9735,16284
6484,6698
4310,2454
7530,10091
288,7006
4017,4075
14495,11405
1551,8442
4991,8318
12033,15934
7956,394
17479,14245
12897,11267
17914,14962
4782,14035
16210,16161
11607,10029
18929,2321
5437,5924
2360,2846
384,11427
21619,6614
568,12875
5918,1163
7035,15524
8103,3249
17734,15224
7165,3813
15370,12733
17383,11626
2935,1789
16842,13651
22560,14305
14714,7402
168,14689
6264,13350
16702,12412
17117,3271
154,15161
5084,11067
19291,3513
20079,5958
18282,6185
3088,4695
6083,12808
20489,13232
17825,4489
9108,14236
1706,5817
8509,10248
1206,12671
3371,15408
11869,3437
19682,3183
5124,15272
1376,14402
18857,8873
9762,3845
386,16528
2731,14834
6931,341
1598,15540
18425,8159
11038,9962
11530,16393
7148,4484
8273,14630
8923,7608
12238,6956
13618,4258
19742,2562
14215,4736
14865,5467
2909,2975
4596,219
726,341
1469,1926
10073,12170
1048,3483
6,8023
17003,3409
1486,9093
7969,14896
19095,14944
3572,15450
14124,15422
16433,12229
9410,14449
21964,13024
20180,11772
3224,2867
20551,14131
2932,7001
9010,2564
5743,6495
22110,10750
2730,12232
14436,14376
22007,9587
8231,14865
20366,7794
18764,16274
480,5986
21997,10323
14686,16551
3311,2027
5715,9756
3754,10113
3480,13174
14936,16363
10845,3640
1232,1951
17853,9812
8437,8191
11366,15291
3257,12528
22386,16482
11937,10324
6169,5710
21453,3663
2327,13661
14014,909
1458,1561
9564,7013
20009,6453
9442,12619
22227,11704
5137,16337
2967,9184
20967,15877
11704,567
22449,14639
22446,14911
3280,2462
3333,15937
10483,16189
1117,14257
8935,8555
13876,16492
18632,5644
5647,4195
21892,15191
6457,5325
13355,14840
2157,9011
3165,13161
7456,13686
18577,12385
19373,2353
6500,12567
18340,6679
3529,14935
5896,13847
3067,15229
4583,4268
7697,10711
5562,6055
9268,3139
5649,8983
11206,14866
2094,3484
4096,5039
18853,15981
14779,11632
1950,10867
21572,14603
8703,15191
13533,865
4896,8101
13379,755
5853,11207
19210,7103
13376,6656
8199,16318
115,1217
7128,4812
14961,13181
18599,1979
1098,8472
4836,6469
9773,851
12201,14341
20154,15105
1613,7702
20135,15621
13007,15952
13877,6427
20781,16062
4111,15640
11746,4798
21494,5181
10466,12251
4423,4117
15909,5385
13112,16166
13082,8852
11074,2020
19824,14497
3275,14900
19779,6803
21795,12244
10393,15710
11077,8823
8796,3156
18789,7847
20510,12903
3651,8730
876,15607
9449,11614
14675,8410
17833,16539
1446,1270
9412,5312
2286,1394
8229,9865
9926,9588
20504,8755
19738,12398
4341,14271
13604,806
17609,11731
4786,4671
21965,11614
18300,16245
3717,179
1364,3591
21936,7867
19427,2402
14285,14368
14655,14797
11456,1655
15871,7170
21686,9764
755,4394
10569,9569
17613,6604
12165,11489
4679,14419
17656,16093
19163,14567
7242,16539
13888,7022
21244,13716
6023,15110
14629,16232
22448,6863
5911,16347
9582,518
5179,4217
1393,5826
7582,12676
16838,8306
11206,1332
4073,13219
21031,16205
20549,14957
10220,10495
20818,16521
9922,5132
7800,9968
19510,6442
3671,8991
15105,8563
40,13607
10553,4353
6711,13070
14924,13298
15829,1219
17017,16062
4121,3579
718,12631
4857,16100
13025,6568
6135,296
13883,11402
12708,12832
14358,16100
2524,10016
13928,8278
779,2531
1814,13069
18526,15796
18514,7332
11980,8394
2180,3241
15645,13115
1283,12168
995,10814
12819,1329
22435,9438
9129,15926
3121,2891
4332,5920
3266,6810
14228,16476
9681,15212
2937,5606
8920,9182
3705,1319
5236,4969
15483,13638
13773,14591
16920,7019
6331,15041
17672,5363
21379,16037
17316,14961
13996,4462
19917,2599
4109,15676
13648,14492
7281,3458
7075,3063
15648,7418
703,14316
19527,7027
8960,6775
1292,6448
11810,16158
7794,526
22092,14110
8068,400
4948,320
5755,3131
121,16124
17297,4540
19284,16512
12404,12955
19475,8989
12382,12231
15015,1296
8044,474
18916,8344
13009,5321
19339,15435
13690,8304
22424,10600
17801,15594
8545,15840
21589,10205
703,14036
769,10091
758,11127
6541,16025
10092,4279
21949,12033
10433,2655
9513,479
10716,1638
3589,6984
8250,13404
13853,9984
6401,11360
8000,5470
3349,161
4893,13810
16542,2602
1598,13907
2969,9685
5246,5397
14354,10713
1338,1766
16556,15267
10728,9219
7303,4673
19529,8374
10798,7876
11476,561
17054,15628
3636,12964
9745,15291
13295,12858
11923,1361
22481,16527
1048,14620
18667,2144
17545,3497
8891,4273
19336,13470
17568,2565
19487,7339
4585,16043
16697,6152
2704,10604
708,33
1782,16521
21638,16018
5865,8596
17276,11992
6905,13885
19084,14181
4105,14506
5611,6578
18757,14815
10924,13399
10249,1556
5141,15763
17171,1422
6267,12207
1138,13750
2102,4512
16518,13709
1569,15058
19763,7751
5587,5885
14738,13543
9065,7277
11055,1220
12772,16222
2069,16158
3244,1398
8684,9368
4575,16409
7973,1272
20779,7270
21200,3487
19519,2446
3158,12994
4300,2949
20742,8199
8670,4902
10649,4986
1863,2680
7876,15786
21512,8607
7733,14067
13794,12210
16429,14834
20469,7146
5640,15974
7933,11771
18178,12012
100,12050
21091,13921
9136,13797
8729,3434
3266,8283
1139,2221
3967,1511
21383,15249
7310,6082
4047,12043
4102,10821
15677,8674
743,16320
18088,15775
4098,12526
12027,2989
9709,14512
7343,12447
4149,6810
753,16520
9091,13920
6356,4884
16138,9257
7975,2231
8379,6467
12105,12241
17339,10396
15736,13159
8463,7164
11875,16229
6915,8314
4429,5852
13671,14505
13439,16205
3973,12998
3039,9520
21333,13315
573,5422
19736,6596
1568,4721
9544,10979
6859,14495
11269,10892
1487,9529
8270,3597
5827,14854
17454,2282
4896,15726
1875,16536
4828,10557
17367,8734
2768,12868
19375,2354
21380,10791
3764,3772
15616,15673
12971,15701
3395,15313
7588,3560
920,13468
4329,561
10878,12300
21671,7977
22281,14991
15699,11017
21357,3578
5080,14616
3305,2622
18742,13845
10734,11318
383,15637
4208,2285
7672,1105
17584,15101
15631,16182
8234,12722
18684,11454
6480,12160
10635,5302
21527,16406
19593,15119
13945,4365
1548,16554
1995,1256
18246,15720
2130,9244
13664,8740
14427,3202
19871,16536
7997,12501
7332,6665
12333,8286
20487,7780
3306,15310
19747,2562
12129,16043
8817,15959
11854,11034
3722,13604
2749,11900
1292,477
18121,15583
399,4986
13569,8933
571,3906
3022,16367
1090,280
2452,13709
14705,15385
12777,2300
11568,11282
7761,12856
10458,15087
10632,528
13491,11868
20372,2812
20994,16119
16334,1278
15507,4326
16263,2623
8456,10066
6033,2865
14109,9282
14305,13464
10191,11957
14113,9834
15488,6384
6685,16165
5927,16158
8163,407
5094,3668
17372,15545
21292,8770
19202,2525
3266,5727
18264,15359
504,13736
10032,12409
2825,4539
17195,16118
20989,3898
14074,14474
13024,14189
16007,7556
5042,243
13586,9126
22535,13074
13369,753
939,6107
15515,13949
13474,6101
10484,14961
2376,14545
3378,163
18130,14793
3042,7402
2571,121
13801,3674
6140,14497
4440,8081
2128,6453
11945,7351
9038,13950
5907,10012
18260,3196
11580,11338
15823,10934
1678,7549
5497,16547
13769,843
13527,3869
15328,8683
11691,1183
21092,11867
4851,14166
13158,3370
3989,4990
1681,15950
10756,13979
5235,5339
12380,9197
10861,3967
12756,16189
21214,15958
18204,3599
632,7118
4539,2629
17930,1658
5213,11685
3769,12370
6685,15710
18367,16120
9382,6134
6764,11940
3911,10888
9166,12011
5707,5642
7346,14036
16252,16391
20174,3569
14965,8901
11952,5272
3874,9282
5465,16228
15562,11366
6368,5626
10966,15549
5361,12475
1023,8883
10417,520
11460,11224
15808,1217
1064,4089
8333,3623
4493,12369
17877,12859
2777,15624
13443,8652
11332,12934
60,6567
14421,7621
8234,6900
9049,5708
3669,11350
14726,14315
4101,1886
13051,10912
19487,9128
13889,10381
12074,3569
12802,1763
15032,11527
11067,15866
13712,10965
9091,7296
2305,15748
6989,14636
14779,11226
1709,495
2708,7257
2790,3469
8272,3519
6831,2685
6628,11957
17346,1459
5841,9840
5016,5470
2775,15435
8377,903
10138,13142
8434,563
8795,10493
8964,12854
15647,1210
8930,10467
13431,8979
7673,5212
5621,407
4020,16036
9174,3398
6734,330
17750,2679
21821,14817
10599,8257
748,9631
4741,14404
1607,11950
20124,9519
16209,8951
19592,3549
3278,14485
6618,11401
3787,8906
5653,12866
18364,8349
60,16129
8888,8636
17062,12488
5467,6937
4378,559
7984,13795
15703,5524
83,453
6659,13363
6632,16082
11717,15253
3152,15957
13910,7105
5900,574
11299,1471
22072,7692
17462,16406
14218,6628
6425,10204
7300,9271
10418,4902
7575,16012
14919,11759
17084,4622
14692,8671
8677,1698
20807,12134
21244,5575
11934,16115
12483,7383
4864,234
5133,11383
10937,7829
16078,2899
10596,9071
18785,7702
10057,15995
3832,13962
22056,16161
10000,13662
12719,4260
14045,3206
4348,12165
7979,16521
14469,5785
15450,9574
18279,3585
334,13875
21139,3439
1666,2398
18758,4908
20142,12836
11513,14670
12028,2993
2274,369
343,13063
1538,9082
4889,12070
6575,12802
232,8
3481,167
9994,13356
4966,14697
20382,11081
3529,169
6592,10096
12734,15583
20872,9842
9409,9167
5927,286
2513,13120
3343,5304
2852,13571
18575,13868
835,37
10679,7745
12381,11952
13465,4378
5321,12685
11572,15913
4317,9903
12531,1337
9131,14656
4221,8963
10698,16202
4353,3558
2786,8385
1588,11270
21366,13937
16739,1339
9598,2435
7942,16337
7455,13595
13887,7893
21133,4605
408,12869
1978,13339
8579,2018
11475,7301
15553,13095
10898,14141
19963,5886
12243,16189
1672,11847
16214,2096
2193,5806
5679,15861
9641,16058
213,3511
5737,14770
191,10681
5930,7364
9831,13827
18859,15601
11275,9599
10660,3179
12914,3865
8156,10735
3428,642
12589,640
1623,15927
13416,14782
5135,5987
20718,8975
19297,11572
2215,10553
21407,9788
8041,5218
3980,6120
3956,1478
22018,11492
5223,2343
16599,5528
2342,3532
3662,177
18185,1765
19951,6541
16219,12596
3854,7412
13820,861
769,8585
9522,13843
16400,7536
4811,12897
16712,13063
6269,11733
21922,8221
18196,6221
13876,1147
22326,15354
8992,3867
13377,3513
20287,11704
914,16014
12832,12341
19016,8850
2174,765
15151,15035
1906,13316
13176,8814
2583,14590
14825,6761
3691,16028
3856,1281
9539,14355
11665,10050
6649,3158
3330,10673
5222,9808
20352,8361
6193,3498
1850,8834
95,9143
4478,13634
19765,15199
10363,13453
20906,3229
7382,9760
19688,3994
4890,15337
2452,1389
6074,9903
19093,8772
4591,15829
8717,16333
6566,6999
15908,15116
17979,5960
8262,10956
8488,419
157,6261
7633,14127
13120,14161
6352,306
4356,15736
4835,3460
21681,3898
2061,97
3465,16329
403,11055
9316,9680
9552,6028
13605,11283
6518,5127
6649,9030
22015,6896
8932,15826
2239,967
239,609
17742,15710
2099,9272
8286,12713
12338,11262
1569,16164
14599,3860
18806,11636
5211,7486
22447,7807
18367,15443
7498,13908
9864,13920
1412,14128
18213,6968
571,15003
686,15841
7682,16553
11389,6926
10076,8417
3142,11430
3945,15752
21208,4505
10502,14804
11866,9885
21007,13099
20017,15832
8403,415
6707,2431
15395,14817
208,1153
1211,582
3394,3679
22331,7848
13316,10095
1148,12197
16208,11421
2990,1367
6951,12964
15068,3511
6849,15784
22068,4925
10080,509
17705,14555
12301,9322
9831,7042
16716,8418
4596,561
164,15148
17496,15832
21625,12305
17537,8547
20217,15645
17337,3150
8115,7534
14659,3484
9901,13261
4411,15075
7268,11357
2564,15071
15217,8713
4522,8890
13115,2235
20552,8802
4212,6690
3957,191
624,6965
3955,7674
7100,2699
17069,5748
1045,16261
8346,4537
13766,10661
19858,14099
615,1464
15260,8142
8898,8108
8453,2714
866,5182
15032,15844
8711,3442
2679,7536
13994,10243
19262,3013
18151,5401
18555,9788
1310,14890
2887,16518
7339,5670
7481,13748
18184,15651
5515,7850
783,5884
12653,8780
19131,9877
15538,13338
17558,10022
872,15583
8659,13526
16835,15272
3182,9065
2796,6810
7434,7569
10433,6547
4777,7093
22450,16385
7030,7105
1226,14656
7612,13747
3608,14421
6224,13991
7480,13539
18335,10425
9273,11331
14985,1134
5172,7990
21215,3496
12970,14565
10920,8968
8524,1271
2820,426
21790,12522
13626,5496
19376,5524
5886,12012
15873,10197
5825,15016
11255,10012
2066,564
5232,8017
996,2747
17863,10428
10455,14467
1480,14502
3311,13419
17726,5612
8899,1302
1472,10813
2169,2269
10302,15680
6094,12897
19774,14876
2116,4428
4248,8539
20571,14261
19783,2568
7060,3435
5027,4967
18208,16075
9106,5706
1203,57
7149,13392
4280,11176
15097,8123
15417,11966
5309,3384
10406,7739
5355,13288
136,3287
18467,3560
18072,3492
15791,15435
9507,610
5091,517
17783,15863
18099,7267
8109,6441
15496,6734
16958,11036
8365,13013
8481,419
261,7758
8032,9706
12560,9671
3980,15045
4931,8094
22452,13364
931,13641
21799,4357
10092,14333
20029,6841
6438,3757
7332,3444
16828,8831
770,15970
22348,8956
16705,12307
4101,15315
2632,6267
15069,15228
1060,16507
6084,2746
2803,3560
6673,326
21500,3727
16922,12692
206,3515
17146,16118
2499,16062
8247,9347
11779,13919
8046,432
10100,5896
10786,11402
4703,14312
722,1980
14024,1300
14450,9241
14066,15049
17803,13130
13582,9906
20440,3868
9244,16495
16000,3933
4938,16073
16590,13837
14091,10017
4800,15864
16133,15294
12630,15352
2318,8233
11029,16113
3431,16135
366,10164
4988,4481
6111,293
18211,14551
11758,6038
9367,2938
9528,5931
16160,3783
9973,3559
4086,15563
2012,15671
13837,865
1166,6649
7080,9385
3763,16202
7573,13082
21845,6504
6114,16374
4382,7298
6057,1179
14634,10594
9582,9419
6755,2145
11623,3867
7994,15415
20914,9671
17431,8527
1542,551
21985,15222
825,6070
4373,4492
16318,14134
4499,3182
1367,65
22208,8388
2896,5674
20374,9899
1611,9076
13069,10758
18162,15425
3830,3629
7349,6080
17586,7233
17963,13953
9744,3168
12850,9383
18077,16521
12721,8876
6732,7950
508,1970
20618,15577
8383,10147
2311,5729
8785,13820
17784,11415
700,11268
9879,15520
7475,4176
2564,16161
17741,1930
11822,3791
3071,9850
6049,5005
11740,8700
21541,14224
14097,14098
21744,14297
7059,1187
15218,1317
13589,12131
7357,15244
1914,14100
872,9827
12454,11391
2311,4263
11527,15741
12513,8214
10277,9848
12234,14866
3051,14144
121,1226
8902,8638
10114,9694
7841,15291
8877,14863
1490,8594
9466,16359
2075,15529
16265,4148
8655,15791
19381,9651
13482,779
6980,14247
5668,3588
4826,12993
19234,2271
19813,2605
19788,11331
13796,11483
4738,11365
4314,7901
2623,7118
8763,9280
7964,10441
19808,12178
4024,8313
7757,15074
6090,8608
3791,3231
3923,191
7140,354
7122,567
1699,6043
2692,12741
15984,6393
14750,3200
9954,9108
3279,7382
11239,16337
13497,4619
18591,1976
13044,14585
14976,12469
16119,13422
20401,2833
6666,4099
10013,2546
19402,2374
3527,15542
6687,12176
10846,3238
6887,16205
18891,14115
16221,1556
17934,6028
1799,11034
9222,5516
8904,15038
8505,11734
7849,16554
10281,10308
6688,2713
4362,6794
3859,15813
10924,12120
615,5737
6046,15325
19851,16161
8024,8537
15946,14655
14390,14339
9614,8662
11315,15128
3497,4988
21491,3836
7060,12369
22242,11761
15652,3624
1931,3803
12042,13079
10551,525
14738,16219
1230,58
1454,2214
18913,13636
3948,11632
12247,4958
14835,7849
3297,12940
